time,latitude,longitude,depth,mag,magNst,rms,id,updated,place
2020-05-18T10:02:16.018Z,38.1482,-117.9902,5.5,2.6,6,0.1515,nn00727949,2020-08-02T00:28:53.040Z,"67km SE of Hawthorne, Nevada"
2020-05-18T09:45:55.127Z,38.1375,-117.9789,11.7,3.5,3,0.16,nn00727938,2020-08-02T00:28:54.040Z,"67km W of Tonopah, Nevada"
2020-05-18T09:45:28.102Z,38.1349,-117.9791,10,2.6,3,0.1319,nn00727941,2020-08-02T00:28:55.040Z,"66km W of Tonopah, Nevada"
2020-05-18T09:17:17.263Z,38.176,-117.7877,10.6,2.5,5,0.1572,nn00727926,2020-08-02T00:28:55.040Z,"49km WNW of Tonopah, Nevada"
2020-05-18T08:44:57.874Z,38.1644,-117.8365,6.2,3,2,0.1069,nn00727909,2020-08-02T00:28:56.040Z,"52km WNW of Tonopah, Nevada"
2020-05-18T08:05:15.275Z,38.1733,-117.7712,11.6,3,2,0.1111,nn00727892,2020-08-02T00:28:56.040Z,"48km WNW of Tonopah, Nevada"
2020-05-18T07:53:57.856Z,38.183,-117.8676,10.6,3.1,3,0.0993,nn00727886,2020-08-02T00:28:57.040Z,"58km WNW of Tonopah, Nevada"
2020-05-18T07:51:44.870Z,38.1978,-117.7727,10.5,2.8,4,0.1449,nn00727884,2020-08-02T00:28:57.040Z,"50km WNW of Tonopah, Nevada"
2020-05-18T06:21:03.954Z,38.1836,-117.7463,8.6,3.1,3,0.1146,nn00727829,2020-08-02T00:29:00.040Z,"46km WNW of Tonopah, Nevada"
2020-05-18T06:09:49.650Z,38.1417,-117.8868,7.9,2.8,5,0.1838,nn00727819,2020-08-02T00:29:01.040Z,"57km W of Tonopah, Nevada"
2020-05-18T06:05:59.739Z,38.1889,-117.9205,5,2.5,4,0.1816,nn00727813,2020-08-07T16:29:14.793Z,"27 km SE of Mina, Nevada"
2020-05-18T04:28:48.955Z,38.1667,-117.929,7.1,2.9,5,0.1723,nn00727768,2020-08-02T00:29:03.040Z,"62km WNW of Tonopah, Nevada"
2020-05-18T04:28:10.520Z,38.201,-117.8868,0.5,2.5,,0.11,nn00727767,2020-08-02T00:29:03.040Z,"61km WNW of Tonopah, Nevada"
2020-05-18T03:59:41.176Z,38.1548,-117.9818,11.2,2.9,4,0.1851,nn00727752,2020-08-02T00:29:04.040Z,"65km W of Tonopah, Nevada"
2020-05-18T02:47:00.740Z,38.196,-117.7392,14.1,2.5,,0.16,nn00727725,2020-08-02T00:29:05.040Z,"48km WNW of Tonopah, Nevada"
2020-05-18T02:19:08.415Z,38.1651,-118.0999,5.9,4.3,12,0.1793,nn00727712,2020-08-02T00:29:06.040Z,"61km SE of Hawthorne, Nevada"
2020-05-18T02:16:47.040Z,38.1553,-117.8528,4.4,2.5,,0.17,nn00727709,2020-08-02T00:29:06.040Z,"55km W of Tonopah, Nevada"
2020-05-18T01:19:16.492Z,38.172,-117.891,5.1,2.6,5,0.2238,nn00727688,2020-08-02T00:29:07.040Z,"58km WNW of Tonopah, Nevada"
2020-05-18T01:13:07.339Z,38.1404,-117.9859,5.4,2.9,5,0.1382,nn00727683,2020-08-02T00:29:07.040Z,"68km SE of Hawthorne, Nevada"
2020-05-18T01:12:03.479Z,38.122,-118.0677,6.9,2.7,6,0.1564,nn00727680,2020-08-02T00:29:07.040Z,"64km SE of Hawthorne, Nevada"
2020-05-18T00:49:37.520Z,38.1813,-117.8628,11.6,2.5,,0.15,nn00727663,2020-08-02T00:29:08.040Z,"58km WNW of Tonopah, Nevada"
2020-05-18T00:46:34.655Z,38.184,-117.7262,9.9,3.4,5,0.1616,nn00727655,2020-08-02T00:29:08.040Z,"45km WNW of Tonopah, Nevada"
2020-05-18T00:29:53.667Z,38.1798,-117.8351,6.5,3,4,0.1112,nn00727646,2020-08-02T00:29:09.040Z,"54km WNW of Tonopah, Nevada"
2020-05-18T00:26:22.154Z,38.1477,-117.9548,8.3,3.5,7,0.1593,nn00727640,2020-08-02T00:29:09.040Z,"63km W of Tonopah, Nevada"
2020-05-17T23:49:36.210Z,33.9773333,-116.298,2.12,2.56,99,0.14,ci39205279,2020-08-02T00:29:10.040Z,"18km S of Joshua Tree, CA"
2020-05-17T23:19:54.772Z,38.1437,-117.9927,4.7,3.9,7,0.1081,nn00727618,2020-08-02T00:29:10.040Z,"67km W of Tonopah, Nevada"
2020-05-17T23:16:10.639Z,38.1379,-118.0304,5.8,2.8,11,0.1935,nn00727615,2020-08-02T00:29:10.040Z,"67km SE of Hawthorne, Nevada"
2020-05-17T21:47:44.646Z,38.1449,-118.0462,5,4.3,8,0.1438,nn00727575,2020-08-02T00:29:12.040Z,"65km SE of Hawthorne, Nevada"
2020-05-17T21:17:02.474Z,38.1749,-117.8028,10.4,4.7,7,0.1201,nn00727561,2020-08-02T00:29:12.040Z,"49km WNW of Tonopah, Nevada"
2020-05-17T21:15:10.670Z,38.186,-117.7515,11.8,2.7,,0.18,nn00727559,2020-08-02T00:29:12.040Z,"48km WNW of Tonopah, Nevada"
2020-05-17T20:35:43.500Z,44.3163,-115.0412,10,2.6,42,1.22,us70009j3u,2020-08-02T00:29:13.040Z,"13 km NW of Stanley, Idaho"
2020-05-17T20:24:25.782Z,44.2806,-115.0369,11.93,3,74,0.42,us70009j3p,2020-08-02T00:29:13.040Z,"10 km NW of Stanley, Idaho"
2020-05-17T19:32:38.042Z,38.1829,-117.8562,5.5,2.8,8,0.158,nn00727513,2020-08-02T00:29:13.040Z,"57km WNW of Tonopah, Nevada"
2020-05-17T19:21:49.879Z,38.1405,-118.0586,5.5,3.3,8,0.1596,nn00727500,2020-08-02T00:29:14.040Z,"64km SE of Hawthorne, Nevada"
2020-05-17T19:21:33.397Z,38.1533,-117.9646,5.7,3.3,5,0.1398,nn00727505,2020-08-02T00:29:14.040Z,"66km W of Tonopah, Nevada"
2020-05-17T19:11:19.232Z,38.1935,-117.7693,2.7,2.6,10,0.2239,nn00727487,2020-08-02T00:29:15.040Z,"49km WNW of Tonopah, Nevada"
2020-05-17T19:08:23.513Z,38.1573,-117.9354,12,3.9,8,0.1088,nn00727479,2020-08-02T00:29:15.040Z,"62km W of Tonopah, Nevada"
2020-05-17T18:16:52.006Z,38.1478,-117.9954,5.5,3.7,9,0.1491,nn00727460,2020-08-02T00:29:16.040Z,"67km SE of Hawthorne, Nevada"
2020-05-17T17:57:17.870Z,38.172,-117.8467,5.9,2.5,,0.17,nn00727451,2020-08-02T00:29:16.040Z,"54km WNW of Tonopah, Nevada"
2020-05-17T17:47:47.318Z,44.3554,-115.1919,10,2.6,32,1.04,us70009j1p,2020-08-02T00:29:17.040Z,southern Idaho
2020-05-17T17:39:26.018Z,38.1439,-118.0494,2.6,2.7,10,0.2201,nn00727438,2020-08-02T00:29:17.040Z,"63km SE of Hawthorne, Nevada"
2020-05-17T17:36:39.200Z,35.9941667,-120.561,3.79,3.17,56,0.08,nc73389810,2020-08-02T00:29:17.040Z,"16km NW of Parkfield, CA"
2020-05-17T16:57:13.702Z,38.1863,-117.7403,7.9,3.5,14,0.2276,nn00727414,2020-08-02T00:29:18.040Z,"44km WNW of Tonopah, Nevada"
2020-05-17T16:41:50.100Z,38.1768,-117.8505,4.1,2.6,,0.07,nn00727403,2020-08-02T00:29:19.040Z,"58km WNW of Tonopah, Nevada"
2020-05-17T16:19:14.502Z,38.1625,-118.0235,6.3,2.6,84,0.48,us70009izv,2020-08-03T21:57:32.293Z,"26 km SSE of Mina, Nevada"
2020-05-17T15:57:50.327Z,44.2941,-115.0569,10,2.8,72,0.71,us70009izp,2020-08-02T00:29:20.040Z,"12 km NW of Stanley, Idaho"
2020-05-17T15:13:02.048Z,38.0915,-118.5332,7.1,3.1,7,0.1582,nn00727369,2020-08-02T00:29:21.040Z,"48km S of Hawthorne, Nevada"
2020-05-17T14:42:37.590Z,38.18,-117.8578,13.4,2.7,,0.09,nn00727356,2020-08-02T00:29:22.040Z,"57km WNW of Tonopah, Nevada"
2020-05-17T14:40:10.570Z,38.1903,-117.8908,0.7,2.5,,0.21,nn00727355,2020-08-02T00:29:22.040Z,"55km WNW of Tonopah, Nevada"
2020-05-17T14:13:00.400Z,38.1635,-117.9352,9,2.5,,0.25,nn00727337,2020-08-02T00:29:23.040Z,"60km W of Tonopah, Nevada"
2020-05-17T14:08:49.820Z,38.2013,-117.7652,7.2,2.5,,0.19,nn00727334,2020-08-02T00:29:23.040Z,"48km WNW of Tonopah, Nevada"
2020-05-17T13:49:30.620Z,35.8781662,-117.6823349,3.41,3.09,20,0.15,ci39204695,2020-08-02T00:29:24.040Z,"21km ESE of Little Lake, CA"
2020-05-17T13:17:55.657Z,38.1577,-117.9583,10.5,3.9,7,0.1435,nn00727300,2020-08-02T00:29:25.040Z,"60km W of Tonopah, Nevada"
2020-05-17T13:07:02.200Z,38.2065,-117.6982,4.8,2.5,,0.08,nn00727296,2020-08-02T00:29:25.040Z,"47km WNW of Tonopah, Nevada"
2020-05-17T12:34:46.012Z,38.1545,-118.02,6.5,3,3,0.2643,nn00727277,2020-08-02T00:29:26.040Z,"68km SE of Hawthorne, Nevada"
2020-05-17T12:24:59.614Z,44.2783,-115.1512,10,2.6,46,0.73,us70009iyt,2020-08-02T00:29:26.040Z,"18 km WNW of Stanley, Idaho"
2020-05-17T12:23:42.502Z,38.0884,-118.5152,10.9,2.7,7,0.1291,nn00727265,2020-08-02T00:29:26.040Z,"48km SSE of Hawthorne, Nevada"
2020-05-17T12:17:33.670Z,38.179,-117.7547,7.9,2.8,,0.66,nn00727257,2020-08-02T00:29:26.040Z,"52km WNW of Tonopah, Nevada"
2020-05-17T11:53:53.336Z,38.15,-117.9553,9.6,4.5,9,0.2003,nn00727244,2020-08-02T00:29:27.040Z,"64km W of Tonopah, Nevada"
2020-05-17T11:53:24.626Z,38.1626,-117.8738,6.15,2.5,12,0.22,us70009iv0,2020-08-02T00:29:27.040Z,"32 km SE of Mina, Nevada"
2020-05-17T11:36:53.060Z,38.1845,-117.8407,4.3,2.6,,0.1,nn00727233,2020-08-02T00:29:27.040Z,"56km W of Tonopah, Nevada"
2020-05-17T11:22:50.299Z,38.2026,-117.7843,11.5,3.7,4,0.1316,nn00727224,2020-08-02T00:29:28.040Z,"50km WNW of Tonopah, Nevada"
2020-05-17T11:12:16.390Z,38.1542,-117.9743,8.1,2.6,,0.05,nn00727218,2020-08-02T00:29:28.040Z,"67km W of Tonopah, Nevada"
2020-05-17T10:22:34.410Z,38.1427,-117.9457,9.9,2.7,,0.1,nn00727190,2020-08-02T00:29:29.040Z,"61km W of Tonopah, Nevada"
2020-05-17T09:56:10.880Z,38.1417,-117.9552,10.3,2.6,,0.03,nn00727176,2020-08-02T00:29:29.040Z,"69km SE of Hawthorne, Nevada"
2020-05-17T09:44:07.560Z,38.1512,-117.9812,10.4,2.6,,0.06,nn00727169,2020-08-02T00:29:29.040Z,"67km W of Tonopah, Nevada"
2020-05-17T09:42:21.260Z,38.1363,-117.9965,8.8,3.4,8,0.1807,nn00727164,2020-08-02T00:29:29.040Z,"68km SE of Hawthorne, Nevada"
2020-05-17T09:22:52.480Z,38.0878,-118.0778,13.9,2.8,,0.48,nn00727155,2020-08-02T00:29:30.040Z,"68km SE of Hawthorne, Nevada"
2020-05-17T08:59:31.760Z,38.159,-117.8818,10.7,2.9,,0.15,nn00727141,2020-08-02T00:29:30.040Z,"59km W of Tonopah, Nevada"
2020-05-17T08:36:25.880Z,38.2027,-117.7315,6.1,2.5,,0.11,nn00727130,2020-08-02T00:29:31.040Z,"47km WNW of Tonopah, Nevada"
2020-05-17T08:28:48.506Z,38.1618,-117.8439,7.3,4.3,8,0.1468,nn00727120,2020-08-02T00:29:31.040Z,"52km WNW of Tonopah, Nevada"
2020-05-17T08:23:03.200Z,38.1505,-117.8112,8.4,2.8,,0.24,nn00727117,2020-08-02T00:29:31.040Z,"51km WNW of Tonopah, Nevada"
2020-05-17T08:14:08.860Z,38.1168,-117.8488,0.3,2.6,,0.16,nn00727116,2020-08-02T00:29:31.040Z,"56km W of Tonopah, Nevada"
2020-05-17T07:54:09.420Z,38.1439,-117.9829,11.4,3.3,8,0.1657,nn00727104,2020-08-02T00:29:32.040Z,"65km W of Tonopah, Nevada"
2020-05-17T07:50:54.460Z,38.1468,-117.9965,8.6,2.8,,0.1,nn00727101,2020-08-02T00:29:32.040Z,"68km SE of Hawthorne, Nevada"
2020-05-17T07:45:00.810Z,38.2143,-117.784,5.3,2.8,,0.1,nn00727092,2020-08-02T00:29:32.040Z,"50km WNW of Tonopah, Nevada"
2020-05-17T07:39:32.981Z,38.2039,-117.7689,9.1,2.6,3,0.1106,nn00727089,2020-08-02T00:29:32.040Z,"50km WNW of Tonopah, Nevada"
2020-05-17T07:38:14.440Z,38.1722,-117.9032,5.3,2.6,,0.13,nn00727088,2020-08-02T00:29:33.040Z,"58km WNW of Tonopah, Nevada"
2020-05-17T07:33:01.889Z,38.1495,-118.0113,7,3,9,0.1379,nn00727083,2020-08-02T00:29:33.040Z,"67km SE of Hawthorne, Nevada"
2020-05-17T07:26:50.480Z,38.1592,-118.0135,12,2.7,,0.11,nn00727078,2020-08-02T00:29:33.040Z,"65km W of Tonopah, Nevada"
2020-05-17T07:08:08.050Z,38.1538,-118.025,3.2,2.7,,0.1,nn00727072,2020-08-02T00:29:34.040Z,"66km SE of Hawthorne, Nevada"
2020-05-17T07:06:45.820Z,38.1473,-118.0142,4.4,2.8,3,0.0843,nn00727069,2020-08-02T00:29:34.040Z,"66km SE of Hawthorne, Nevada"
2020-05-17T06:42:02.524Z,38.1772,-117.7858,5.9,3.3,2,0.1183,nn00727385,2020-08-02T00:29:34.040Z,"51km WNW of Tonopah, Nevada"
2020-05-17T06:36:37.897Z,38.1426,-118.0302,6,2.9,2,0.1645,nn00727049,2020-08-02T00:29:34.040Z,"65km SE of Hawthorne, Nevada"
2020-05-17T06:24:24.278Z,38.1705,-117.8804,0,3.4,2,0.2088,nn00727043,2020-08-02T00:29:35.040Z,"58km WNW of Tonopah, Nevada"
2020-05-17T06:17:23.155Z,38.2106,-117.7955,11.5,2.9,2,0.1978,nn00727350,2020-08-02T00:29:35.040Z,"52km WNW of Tonopah, Nevada"
2020-05-17T06:11:46.361Z,38.1822,-117.7455,7.2,3.5,3,0.1717,nn00727030,2020-08-02T00:29:36.040Z,"47km WNW of Tonopah, Nevada"
2020-05-17T06:11:32.620Z,38.1773,-117.9343,4.4,3.3,,0.07,nn00727031,2020-08-02T00:29:36.040Z,"67km SE of Hawthorne, Nevada"
2020-05-17T06:05:22.830Z,38.1787,-117.7598,5.6,2.8,2,0.1412,nn00727023,2020-08-02T00:29:36.040Z,"46km WNW of Tonopah, Nevada"
2020-05-17T05:58:59.344Z,38.1912,-117.7611,7.4,2.9,8,0.2327,nn00727017,2020-08-02T00:29:37.040Z,"48km WNW of Tonopah, Nevada"
2020-05-17T05:53:08.402Z,38.1321,-118.064,6,3,13,0.1824,nn00727009,2020-08-02T00:29:37.040Z,"64km SE of Hawthorne, Nevada"
2020-05-17T05:34:04.650Z,38.1872,-117.7557,5.4,2.5,,0.1,nn00726999,2020-08-02T00:29:38.040Z,"50km WNW of Tonopah, Nevada"
2020-05-17T05:02:22.838Z,38.1605,-117.8524,5.9,3.5,12,0.2661,nn00726986,2020-08-02T00:29:39.040Z,"54km WNW of Tonopah, Nevada"
2020-05-17T04:52:03.630Z,38.1415,-118.006,10.6,2.5,,0.06,nn00726977,2020-08-02T00:29:40.040Z,"68km SE of Hawthorne, Nevada"
2020-05-17T04:22:47.410Z,38.1973,-117.7775,6.5,2.6,,0.1,nn00726966,2020-08-02T00:29:40.040Z,"46km WNW of Tonopah, Nevada"
2020-05-17T03:56:08.242Z,38.1293,-118.0391,8,2.8,3,0.1412,nn00726946,2020-08-02T00:29:41.040Z,"65km SE of Hawthorne, Nevada"
2020-05-17T03:48:41.732Z,38.1995,-117.7388,8,3,12,0.2226,nn00726941,2020-08-02T00:29:41.040Z,"46km WNW of Tonopah, Nevada"
2020-05-17T03:47:04.735Z,38.1249,-118.0898,3.9,2.9,3,0.1113,nn00726940,2020-08-02T00:29:41.040Z,"63km SE of Hawthorne, Nevada"
2020-05-17T03:27:33.903Z,38.1449,-117.9724,6.2,2.7,3,0.1611,nn00726928,2020-08-02T00:29:42.040Z,"65km W of Tonopah, Nevada"
2020-05-17T03:25:32.773Z,38.1719,-117.855,4.5,3.2,2,0.1509,nn00726923,2020-08-02T00:29:42.040Z,"52km WNW of Tonopah, Nevada"
2020-05-17T03:21:47.810Z,44.3071,-115.1326,10,3.3,112,0.87,us70009ikh,2020-08-02T00:29:42.040Z,"18 km WNW of Stanley, Idaho"
2020-05-17T03:04:21.637Z,38.1717,-117.7921,8.4,3.4,3,0.1551,nn00726910,2020-08-02T00:29:42.040Z,"49km WNW of Tonopah, Nevada"
2020-05-17T02:38:55.135Z,44.2874,-114.9727,10,3.1,80,0.65,us70009ijq,2020-08-02T00:29:43.040Z,"8 km NNW of Stanley, Idaho"
2020-05-17T02:37:02.550Z,38.1703,-117.8452,8.6,2.5,,0.14,nn00726899,2020-08-02T00:29:43.040Z,"53km WNW of Tonopah, Nevada"
2020-05-17T02:29:48.911Z,38.149,-117.995,3.6,2.8,9,0.1486,nn00726896,2020-08-02T00:29:44.040Z,"66km W of Tonopah, Nevada"
2020-05-17T02:15:06.460Z,38.155,-117.744,7.5,2.5,,0.24,nn00726885,2020-08-02T00:29:44.040Z,"46km WNW of Tonopah, Nevada"
2020-05-17T02:12:27.390Z,38.1875,-117.7588,8.1,3,2,0.1044,nn00726881,2020-08-02T00:29:44.040Z,"47km WNW of Tonopah, Nevada"
2020-05-17T01:22:12.010Z,38.1352,-117.9405,9.7,2.6,,0.11,nn00726856,2020-08-02T00:29:45.040Z,"63km W of Tonopah, Nevada"
2020-05-17T01:14:42.170Z,38.2197,-117.783,4.3,2.6,,0.16,nn00726852,2020-08-02T00:29:45.040Z,"52km WNW of Tonopah, Nevada"
2020-05-17T00:51:35.600Z,38.1915,-117.9228,3,2.5,,0.05,nn00726839,2020-08-02T00:29:46.040Z,"62km WNW of Tonopah, Nevada"
2020-05-17T00:50:31.388Z,38.1689,-117.9401,6,2.9,9,0.1754,nn00726836,2020-08-02T00:29:46.040Z,"65km W of Tonopah, Nevada"
2020-05-17T00:40:41.250Z,38.2042,-117.7623,5.6,2.9,,0.08,nn00726827,2020-08-02T00:29:46.040Z,"47km WNW of Tonopah, Nevada"
2020-05-17T00:28:04.870Z,38.1753,-117.8617,5.1,2.8,,0.12,nn00726821,2020-08-02T00:29:47.040Z,"56km WNW of Tonopah, Nevada"
2020-05-17T00:13:39.473Z,38.1947,-117.7522,6.9,2.9,11,0.2483,nn00726815,2020-08-02T00:29:47.040Z,"47km WNW of Tonopah, Nevada"
2020-05-17T00:10:03.386Z,38.1706,-117.9559,6.6,2.9,3,0.2264,nn00726808,2020-08-02T00:29:47.040Z,"63km W of Tonopah, Nevada"
2020-05-17T00:04:59.680Z,38.1763,-117.7978,10.1,2.6,,0.1,nn00726802,2020-08-02T00:29:48.040Z,"51km WNW of Tonopah, Nevada"
2020-05-16T23:49:28.643Z,38.1972,-117.7222,8.9,3.2,6,0.0914,nn00726797,2020-08-02T00:29:48.040Z,"47km WNW of Tonopah, Nevada"
2020-05-16T23:47:34.680Z,38.1772,-117.79,7.4,2.7,,0.28,nn00726795,2020-08-02T00:29:48.040Z,"52km WNW of Tonopah, Nevada"
2020-05-16T23:35:03.380Z,38.1325,-117.984,1,2.6,,0.1,nn00726779,2020-08-02T00:29:49.040Z,"67km SE of Hawthorne, Nevada"
2020-05-16T23:27:14.582Z,38.1425,-118.0327,4.7,4.4,7,0.1244,nn00726772,2020-08-02T00:29:49.040Z,"68km SE of Hawthorne, Nevada"
2020-05-16T23:11:24.630Z,38.1945,-117.879,4.1,2.6,,0.1,nn00726768,2020-08-02T00:29:49.040Z,"58km WNW of Tonopah, Nevada"
2020-05-16T23:07:30.740Z,40.3946667,-124.5126667,24.34,2.61,38,0.12,nc73388810,2020-08-02T00:29:50.040Z,"21km WNW of Petrolia, CA"
2020-05-16T22:51:01.750Z,38.1112,-117.886,5.9,2.5,,0.03,nn00726759,2020-08-02T00:29:50.040Z,"58km W of Tonopah, Nevada"
2020-05-16T22:45:38.119Z,38.1277,-118.0567,7.8,3.1,8,0.2939,nn00726756,2020-08-02T00:29:51.040Z,"66km SE of Hawthorne, Nevada"
2020-05-16T22:32:40.240Z,38.134,-117.9805,5.4,2.5,,0.21,nn00726753,2020-08-02T00:29:51.040Z,"65km W of Tonopah, Nevada"
2020-05-16T22:27:59.600Z,38.2163,-117.7822,4.9,3,,0.11,nn00726749,2020-08-02T00:29:51.040Z,"51km WNW of Tonopah, Nevada"
2020-05-16T22:22:27.756Z,38.2007,-117.887,7.2,3.1,11,0.2694,nn00726744,2020-08-02T00:29:52.040Z,"60km WNW of Tonopah, Nevada"
2020-05-16T22:04:14.492Z,38.1664,-118.0625,5.3,2.7,5,0.5061,nn00726733,2020-08-02T00:29:52.040Z,"60km SE of Hawthorne, Nevada"
2020-05-16T21:50:09.160Z,38.112,-118.0865,10,2.5,,0.28,nn00726731,2020-08-02T00:29:53.040Z,"62km SE of Hawthorne, Nevada"
2020-05-16T21:39:33.970Z,38.1543,-117.8688,7.5,2.5,,0.29,nn00726724,2020-08-02T00:29:53.040Z,"58km W of Tonopah, Nevada"
2020-05-16T21:15:58.708Z,38.1503,-117.9975,9.8,3.1,10,0.1517,nn00726716,2020-08-02T00:29:54.040Z,"67km W of Tonopah, Nevada"
2020-05-16T20:58:18.624Z,38.1799,-117.937,5.4,3.7,6,0.1469,nn00726703,2020-08-02T00:29:54.040Z,"63km WNW of Tonopah, Nevada"
2020-05-16T20:38:30.080Z,38.1822,-117.8025,0.5,2.6,,0.19,nn00726687,2020-08-02T00:29:54.040Z,"54km WNW of Tonopah, Nevada"
2020-05-16T20:17:44.624Z,38.2196,-117.763,5.7,3.8,5,0.101,nn00726665,2020-08-02T00:29:55.040Z,"51km WNW of Tonopah, Nevada"
2020-05-16T19:55:12.907Z,38.17,-117.9607,8.1,3.1,5,0.1325,nn00726657,2020-08-02T00:29:56.040Z,"27 km SSE of Mina, Nevada"
2020-05-16T19:31:54.790Z,38.197,-117.8522,14.8,3,,0.22,nn00726646,2020-08-02T00:29:56.040Z,"59km WNW of Tonopah, Nevada"
2020-05-16T19:25:09.998Z,38.1806,-117.7874,5.6,2.7,4,0.1792,nn00726642,2020-08-10T22:55:57.281Z,"36 km SE of Mina, Nevada"
2020-05-16T19:10:39.900Z,38.1878,-117.7805,5.1,2.5,,0.11,nn00726638,2020-08-02T00:29:58.040Z,"51km WNW of Tonopah, Nevada"
2020-05-16T19:01:38.780Z,38.1463,-118.0128,5.4,2.5,,0.28,nn00726631,2020-08-02T00:29:59.040Z,"65km SE of Hawthorne, Nevada"
2020-05-16T18:50:12.678Z,38.2013,-117.7397,10.33,3.1,128,0.55,us70009mpc,2020-08-02T00:29:59.040Z,"38 km ESE of Mina, Nevada"
2020-05-16T18:49:43.340Z,38.1981,-117.7524,4.3,3,13,0.1927,nn00726624,2020-08-02T00:29:59.040Z,"46km WNW of Tonopah, Nevada"
2020-05-16T18:44:27.464Z,38.1422,-117.9772,5.3,2.9,4,0.1469,nn00726617,2020-08-02T00:30:00.040Z,"29 km SSE of Mina, Nevada"
2020-05-16T18:31:33.134Z,38.217,-117.8093,3.2,2.9,7,0.2133,nn00726609,2020-08-02T00:30:00.040Z,"52km WNW of Tonopah, Nevada"
2020-05-16T18:09:11.608Z,38.2015,-117.7791,6.8,2.6,4,0.22,nn00726595,2020-08-02T00:30:01.040Z,"35 km SE of Mina, Nevada"
2020-05-16T18:06:42.921Z,38.1934,-117.7737,7.4,3,4,0.1764,nn00726593,2020-08-02T00:30:01.040Z,"47km WNW of Tonopah, Nevada"
2020-05-16T18:02:21.520Z,38.1777,-117.8257,0,2.5,,0.48,nn00726591,2020-08-02T00:30:02.040Z,"56km WNW of Tonopah, Nevada"
2020-05-16T18:00:38.396Z,44.4741,-115.2219,15.47,3.2,114,0.42,us70009i9s,2020-08-02T00:30:02.040Z,"36 km NW of Stanley, Idaho"
2020-05-16T17:53:58.375Z,38.2009,-117.7839,11.5,3,9,0.1856,nn00726587,2020-08-02T00:30:02.040Z,"50km WNW of Tonopah, Nevada"
2020-05-16T17:49:59.970Z,38.1516,-118.0185,6.8,3.6,7,0.1347,nn00726581,2020-08-02T00:30:03.040Z,"65km SE of Hawthorne, Nevada"
2020-05-16T17:07:48.940Z,38.1435,-118.0538,7,2.7,,0.18,nn00726556,2020-08-02T00:30:03.040Z,"63km SE of Hawthorne, Nevada"
2020-05-16T17:07:32.990Z,38.1583,-118.0108,11.9,2.7,,0.13,nn00726558,2020-05-16T17:12:09.024Z,"67km SE of Hawthorne, Nevada"
2020-05-16T17:04:25.350Z,38.1545,-117.97,6.5,2.8,,0.15,nn00726553,2020-08-02T00:30:03.040Z,"67km SE of Hawthorne, Nevada"
2020-05-16T17:02:56.930Z,38.2183,-117.754,4.3,2.7,,0.17,nn00726550,2020-08-02T00:30:03.040Z,"50km WNW of Tonopah, Nevada"
2020-05-16T17:00:46.930Z,38.1902,-118.081,7.4,2.6,,0.21,nn00726548,2020-08-02T00:30:04.040Z,"62km SE of Hawthorne, Nevada"
2020-05-16T16:55:36.520Z,38.1485,-118.0652,12.3,2.6,,0.25,nn00726543,2020-08-02T00:30:04.040Z,"65km SE of Hawthorne, Nevada"
2020-05-16T16:45:13.180Z,38.1742,-117.7162,12.3,2.6,,0.29,nn00726535,2020-08-02T00:30:04.040Z,"47km WNW of Tonopah, Nevada"
2020-05-16T16:40:55.323Z,38.1733,-117.8472,1.5,2.9,12,0.2131,nn00726531,2020-08-02T00:30:04.040Z,"56km WNW of Tonopah, Nevada"
2020-05-16T16:38:41.363Z,38.1792,-117.7659,7.1,3.3,12,0.2228,nn00726527,2020-08-02T00:30:05.040Z,"47km WNW of Tonopah, Nevada"
2020-05-16T16:38:34.920Z,36.6841667,-121.3125,4.47,3.17,64,0.09,nc73388380,2020-08-02T00:30:05.040Z,"12km S of Tres Pinos, CA"
2020-05-16T16:36:01.321Z,38.1937,-117.7627,10.6,3,12,0.236,nn00726524,2020-08-02T00:30:05.040Z,"45km WNW of Tonopah, Nevada"
2020-05-16T16:32:31.000Z,38.191,-117.7382,0,3.2,11,0.2626,nn00726521,2020-08-02T00:30:05.040Z,"48km WNW of Tonopah, Nevada"
2020-05-16T16:15:02.120Z,38.1733,-117.9828,0,2.8,,0.22,nn00726510,2020-08-02T00:30:05.040Z,"67km SE of Hawthorne, Nevada"
2020-05-16T15:55:52.856Z,38.209,-117.9699,2,2.7,7,0.4302,nn00726502,2020-08-02T00:30:06.040Z,"65km WNW of Tonopah, Nevada"
2020-05-16T15:54:46.965Z,38.1929,-117.8562,4.4,2.9,10,0.2569,nn00726498,2020-08-02T00:30:06.040Z,"59km WNW of Tonopah, Nevada"
2020-05-16T15:33:52.300Z,38.1238,-117.892,0,2.6,,0.77,nn00726483,2020-08-02T00:30:07.040Z,"58km W of Tonopah, Nevada"
2020-05-16T15:29:27.410Z,38.1992,-117.8885,5.1,2.6,,0.31,nn00726479,2020-08-02T00:30:08.040Z,"60km WNW of Tonopah, Nevada"
2020-05-16T15:05:16.521Z,38.2157,-117.8047,8,3,7,0.0986,nn00726468,2020-08-02T00:30:08.040Z,"53km WNW of Tonopah, Nevada"
2020-05-16T14:44:22.366Z,38.1839,-117.7941,2.8,2.7,4,0.1518,nn00726458,2020-08-02T00:30:09.040Z,Nevada
